No.,Time,Load,Disp,Strength,Strain
2297,229.61,15.23,7.664,0.034,0.045
2298,229.731,15.23,7.668,0.034,0.045
2299,229.818,15.23,7.671,0.034,0.045
2300,229.91,15.23,7.674,0.034,0.045
2301,230.031,15.23,7.678,0.034,0.045
2302,230.12,15.23,7.681,0.034,0.045
2303,230.213,15.23,7.684,0.034,0.045
2304,230.333,15.23,7.688,0.034,0.045
2305,230.419,15.24,7.691,0.034,0.045
2306,230.513,15.24,7.694,0.034,0.045
2307,230.633,15.24,7.698,0.034,0.045
2308,230.719,15.24,7.701,0.034,0.045
2309,230.81,15.24,7.704,0.034,0.045
2310,230.93,15.23,7.708,0.034,0.045
2311,231.021,15.23,7.711,0.034,0.045
2312,231.11,15.23,7.714,0.034,0.045
2313,231.23,15.23,7.717,0.034,0.045
2314,231.319,15.23,7.721,0.034,0.045
2315,231.411,15.23,7.724,0.034,0.045
2316,231.53,15.24,7.728,0.034,0.045
2317,231.618,15.24,7.731,0.034,0.045
2318,231.713,15.24,7.734,0.034,0.045
2319,231.833,15.24,7.738,0.034,0.045
2320,231.919,15.24,7.741,0.034,0.045
2321,232.01,15.24,7.743,0.034,0.045
2322,232.131,15.24,7.748,0.034,0.045
2323,232.219,15.24,7.751,0.034,0.045
2324,232.311,15.24,7.754,0.034,0.045
2325,232.43,15.25,7.758,0.034,0.045
2326,232.52,15.25,7.761,0.034,0.045
2327,232.613,15.25,7.764,0.034,0.045
2328,232.732,15.25,7.768,0.034,0.046
2329,232.819,15.25,7.771,0.034,0.046
2330,232.911,15.25,7.774,0.034,0.046
2331,233.032,15.26,7.778,0.034,0.046
2332,233.122,15.26,7.781,0.034,0.046
2333,233.211,15.26,7.784,0.034,0.046
2334,233.33,15.26,7.788,0.034,0.046
2335,233.418,15.26,7.791,0.034,0.046
2336,233.511,15.26,7.794,0.034,0.046
2337,233.631,15.26,7.798,0.034,0.046
2338,233.719,15.27,7.801,0.034,0.046
2339,233.81,15.27,7.804,0.034,0.046
2340,233.931,15.27,7.808,0.034,0.046
2341,234.02,15.27,7.811,0.034,0.046
2342,234.113,15.27,7.814,0.034,0.046
2343,234.231,15.27,7.818,0.034,0.046
2344,234.318,15.27,7.821,0.034,0.046
2345,234.413,15.28,7.824,0.034,0.046
2346,234.533,15.28,7.828,0.034,0.046
2347,234.622,15.28,7.831,0.034,0.046
2348,234.71,15.28,7.834,0.034,0.046
2349,234.833,15.28,7.838,0.034,0.046
2350,234.919,15.28,7.841,0.034,0.046
2351,235.013,15.28,7.844,0.034,0.046
2352,235.13,15.28,7.848,0.034,0.046
2353,235.222,15.28,7.851,0.034,0.046
2354,235.311,15.28,7.854,0.034,0.046
2355,235.431,15.28,7.858,0.034,0.046
2356,235.523,15.28,7.861,0.034,0.046
2357,235.611,15.28,7.864,0.034,0.046
2358,235.73,15.28,7.868,0.034,0.046
2359,235.819,15.28,7.871,0.034,0.046
2360,235.911,15.28,7.874,0.034,0.046
2361,236.03,15.28,7.878,0.034,0.046
2362,236.118,15.29,7.881,0.034,0.046
2363,236.214,15.29,7.884,0.034,0.046
2364,236.33,15.29,7.888,0.034,0.046
2365,236.419,15.29,7.891,0.034,0.046
2366,236.511,15.29,7.894,0.034,0.046
2367,236.63,15.29,7.898,0.034,0.046
2368,236.718,15.29,7.901,0.034,0.046
2369,236.81,15.29,7.904,0.034,0.046
2370,236.93,15.29,7.908,0.034,0.046
2371,237.023,15.29,7.911,0.034,0.046
2372,237.113,15.29,7.914,0.034,0.046
2373,237.232,15.29,7.918,0.034,0.046
2374,237.319,15.29,7.921,0.034,0.046
2375,237.41,15.3,7.924,0.034,0.046
2376,237.531,15.3,7.928,0.034,0.046
2377,237.623,15.3,7.931,0.034,0.046
2378,237.712,15.3,7.934,0.034,0.046
2379,237.833,15.3,7.938,0.034,0.047
2380,237.919,15.3,7.941,0.034,0.047
2381,238.01,15.3,7.944,0.034,0.047
2382,238.13,15.3,7.948,0.034,0.047
2383,238.22,15.3,7.951,0.034,0.047
2384,238.311,15.3,7.953,0.034,0.047
2385,238.43,15.3,7.958,0.034,0.047
2386,238.522,15.3,7.961,0.034,0.047
2387,238.61,15.3,7.964,0.034,0.047
2388,238.73,15.3,7.968,0.034,0.047
2389,238.825,15.3,7.971,0.034,0.047
2390,238.91,15.3,7.974,0.034,0.047
2391,239.03,15.3,7.978,0.034,0.047
2392,239.122,15.3,7.981,0.034,0.047
2393,239.21,15.3,7.984,0.034,0.047
2394,239.333,15.3,7.988,0.034,0.047
2395,239.422,15.3,7.991,0.034,0.047
2396,239.511,15.3,7.994,0.034,0.047
2397,239.633,15.31,7.998,0.034,0.047
2398,239.722,15.31,8.001,0.034,0.047
2399,239.811,15.31,8.004,0.034,0.047
2400,239.933,15.31,8.008,0.034,0.047
2401,240.023,15.31,8.011,0.034,0.047
2402,240.113,15.31,8.014,0.034,0.047
2403,240.232,15.31,8.018,0.034,0.047
2404,240.322,15.32,8.021,0.034,0.047
2405,240.41,15.32,8.024,0.034,0.047
2406,240.53,15.32,8.028,0.034,0.047
2407,240.624,15.32,8.031,0.034,0.047
2408,240.711,15.32,8.034,0.034,0.047
2409,240.83,15.32,8.038,0.034,0.047
2410,240.924,15.32,8.041,0.034,0.047
2411,241.01,15.32,8.044,0.034,0.047
2412,241.131,15.32,8.048,0.034,0.047
2413,241.224,15.32,8.051,0.034,0.047
2414,241.311,15.32,8.054,0.034,0.047
2415,241.43,15.33,8.058,0.034,0.047
2416,241.522,15.33,8.06,0.034,0.047
2417,241.613,15.33,8.064,0.034,0.047
2418,241.731,15.33,8.068,0.034,0.047
2419,241.824,15.33,8.071,0.034,0.047
2420,241.91,15.33,8.074,0.034,0.047
2421,242.03,15.33,8.077,0.034,0.047
2422,242.122,15.33,8.081,0.034,0.047
2423,242.211,15.33,8.084,0.034,0.047
2424,242.332,15.33,8.088,0.034,0.047
2425,242.424,15.33,8.091,0.034,0.047
2426,242.51,15.33,8.094,0.034,0.047
2427,242.63,15.34,8.098,0.034,0.047
2428,242.722,15.34,8.101,0.034,0.047
2429,242.812,15.34,8.104,0.034,0.047
2430,242.93,15.34,8.108,0.034,0.048
2431,243.022,15.34,8.111,0.034,0.048
2432,243.113,15.34,8.114,0.034,0.048
2433,243.23,15.34,8.118,0.034,0.048
2434,243.323,15.34,8.121,0.034,0.048
2435,243.412,15.34,8.124,0.034,0.048
2436,243.532,15.34,8.128,0.034,0.048
2437,243.622,15.35,8.131,0.034,0.048
2438,243.712,15.35,8.134,0.034,0.048
2439,243.832,15.35,8.138,0.034,0.048
2440,243.922,15.35,8.141,0.034,0.048
2441,244.01,15.35,8.144,0.034,0.048
2442,244.132,15.35,8.148,0.034,0.048
2443,244.222,15.35,8.151,0.034,0.048
2444,244.31,15.35,8.153,0.034,0.048
2445,244.432,15.35,8.158,0.034,0.048
2446,244.522,15.35,8.161,0.034,0.048
2447,244.613,15.36,8.164,0.034,0.048
2448,244.73,15.36,8.168,0.034,0.048
2449,244.822,15.36,8.171,0.034,0.048
2450,244.91,15.36,8.174,0.034,0.048
2451,245.033,15.36,8.178,0.034,0.048
2452,245.122,15.36,8.18,0.034,0.048
2453,245.21,15.36,8.183,0.034,0.048
2454,245.332,15.36,8.188,0.034,0.048
2455,245.424,15.36,8.191,0.034,0.048
2456,245.51,15.36,8.194,0.034,0.048
2457,245.632,15.36,8.198,0.034,0.048
2458,245.722,15.36,8.201,0.034,0.048
2459,245.813,15.37,8.204,0.034,0.048
2460,245.932,15.37,8.208,0.034,0.048
2461,246.023,15.37,8.211,0.034,0.048
2462,246.113,15.37,8.214,0.034,0.048
2463,246.23,15.37,8.218,0.034,0.048
2464,246.324,15.37,8.221,0.034,0.048
2465,246.41,15.37,8.224,0.034,0.048
2466,246.53,15.37,8.228,0.034,0.048
2467,246.624,15.37,8.231,0.034,0.048
2468,246.71,15.37,8.233,0.034,0.048
2469,246.832,15.38,8.238,0.034,0.048
2470,246.922,15.38,8.241,0.034,0.048
2471,247.01,15.38,8.244,0.034,0.048
2472,247.133,15.38,8.248,0.034,0.048
2473,247.222,15.38,8.251,0.034,0.048
2474,247.31,15.38,8.254,0.034,0.048
2475,247.432,15.38,8.258,0.034,0.048
2476,247.522,15.38,8.261,0.034,0.048
2477,247.61,15.39,8.264,0.034,0.048
2478,247.73,15.39,8.268,0.034,0.048
2479,247.822,15.39,8.271,0.034,0.048
2480,247.912,15.39,8.274,0.034,0.048
2481,248.03,15.39,8.278,0.034,0.049
2482,248.122,15.39,8.281,0.034,0.049
2483,248.213,15.39,8.284,0.034,0.049
2484,248.33,15.39,8.288,0.034,0.049
2485,248.424,15.39,8.291,0.034,0.049
2486,248.512,15.39,8.294,0.034,0.049
2487,248.632,15.39,8.298,0.034,0.049
2488,248.722,15.39,8.301,0.034,0.049
2489,248.812,15.39,8.304,0.034,0.049
2490,248.93,15.39,8.308,0.034,0.049
2491,249.022,15.39,8.311,0.034,0.049
2492,249.11,15.39,8.314,0.034,0.049
2493,249.23,15.39,8.318,0.034,0.049
2494,249.322,15.39,8.321,0.034,0.049
2495,249.41,15.39,8.324,0.034,0.049
2496,249.53,15.39,8.328,0.034,0.049
2497,249.622,15.39,8.331,0.034,0.049
2498,249.712,15.39,8.334,0.034,0.049
2499,249.83,15.39,8.338,0.034,0.049
2500,249.924,15.39,8.341,0.034,0.049
2501,250.01,15.39,8.344,0.034,0.049
2502,250.13,15.39,8.348,0.034,0.049
2503,250.222,15.39,8.351,0.034,0.049
2504,250.31,15.39,8.354,0.034,0.049
2505,250.43,15.39,8.357,0.034,0.049
2506,250.522,15.4,8.361,0.034,0.049
2507,250.61,15.4,8.364,0.034,0.049
2508,250.73,15.4,8.368,0.034,0.049
2509,250.824,15.4,8.371,0.034,0.049
2510,250.909,15.4,8.374,0.034,0.049
2511,251.03,15.4,8.378,0.034,0.049
2512,251.122,15.4,8.381,0.034,0.049
2513,251.212,15.4,8.384,0.034,0.049
2514,251.333,15.4,8.388,0.034,0.049
2515,251.422,15.4,8.391,0.034,0.049
2516,251.51,15.4,8.394,0.034,0.049
2517,251.63,15.41,8.398,0.034,0.049
2518,251.721,15.41,8.401,0.034,0.049
2519,251.81,15.41,8.404,0.034,0.049
2520,251.932,15.41,8.408,0.034,0.049
2521,252.021,15.41,8.411,0.034,0.049
2522,252.11,15.41,8.414,0.034,0.049
2523,252.23,15.41,8.418,0.034,0.049
2524,252.324,15.41,8.421,0.034,0.049
2525,252.409,15.41,8.423,0.034,0.049
2526,252.532,15.41,8.428,0.034,0.049
2527,252.624,15.41,8.431,0.034,0.049
2528,252.71,15.42,8.434,0.034,0.049
2529,252.833,15.42,8.438,0.034,0.049
2530,252.922,15.42,8.441,0.034,0.049
2531,253.012,15.42,8.444,0.034,0.049
2532,253.129,15.42,8.448,0.034,0.049
2533,253.222,15.42,8.451,0.034,0.05
2534,253.312,15.42,8.454,0.034,0.05
2535,253.432,15.42,8.458,0.034,0.05
2536,253.522,15.42,8.461,0.034,0.05
2537,253.61,15.42,8.464,0.034,0.05
2538,253.73,15.42,8.468,0.034,0.05
2539,253.822,15.42,8.471,0.034,0.05
2540,253.91,15.42,8.474,0.034,0.05
2541,254.03,15.43,8.478,0.034,0.05
2542,254.124,15.43,8.481,0.034,0.05
2543,254.212,15.43,8.484,0.034,0.05
2544,254.333,15.43,8.488,0.034,0.05
2545,254.422,15.43,8.491,0.034,0.05
2546,254.512,15.43,8.494,0.034,0.05
2547,254.629,15.43,8.498,0.034,0.05
2548,254.722,15.43,8.501,0.034,0.05
2549,254.812,15.43,8.504,0.034,0.05
2550,254.93,15.43,8.508,0.034,0.05
2551,255.024,15.43,8.511,0.034,0.05
2552,255.11,15.44,8.514,0.034,0.05
2553,255.229,15.44,8.518,0.034,0.05
2554,255.322,15.44,8.521,0.034,0.05
2555,255.412,15.44,8.524,0.034,0.05
2556,255.532,15.44,8.528,0.034,0.05
2557,255.623,15.44,8.531,0.034,0.05
2558,255.71,15.44,8.534,0.034,0.05
2559,255.832,15.44,8.538,0.034,0.05
2560,255.922,15.44,8.541,0.034,0.05
2561,256.012,15.44,8.544,0.034,0.05
2562,256.132,15.45,8.548,0.034,0.05
2563,256.221,15.45,8.551,0.034,0.05
2564,256.313,15.45,8.554,0.034,0.05
2565,256.432,15.45,8.558,0.034,0.05
2566,256.522,15.45,8.561,0.034,0.05
2567,256.61,15.45,8.564,0.034,0.05
2568,256.73,15.45,8.568,0.034,0.05
2569,256.823,15.45,8.571,0.034,0.05
2570,256.91,15.45,8.574,0.034,0.05
2571,257.032,15.45,8.578,0.034,0.05
2572,257.121,15.46,8.581,0.034,0.05
2573,257.21,15.46,8.584,0.034,0.05
2574,257.329,15.46,8.588,0.034,0.05
2575,257.422,15.46,8.591,0.034,0.05
2576,257.511,15.46,8.594,0.034,0.05
2577,257.632,15.46,8.598,0.034,0.05
2578,257.722,15.46,8.601,0.034,0.05
2579,257.812,15.46,8.604,0.034,0.05
2580,257.932,15.46,8.608,0.034,0.05
2581,258.021,15.46,8.611,0.034,0.05
2582,258.113,15.46,8.614,0.034,0.05
2583,258.23,15.46,8.618,0.034,0.05
2584,258.323,15.46,8.621,0.034,0.051
2585,258.409,15.46,8.623,0.034,0.051
2586,258.53,15.46,8.628,0.034,0.051
2587,258.622,15.47,8.631,0.034,0.051
2588,258.709,15.47,8.634,0.034,0.051
2589,258.831,15.47,8.638,0.034,0.051
2590,258.922,15.47,8.641,0.034,0.051
2591,259.012,15.47,8.644,0.034,0.051
2592,259.132,15.47,8.648,0.034,0.051
2593,259.222,15.47,8.651,0.034,0.051
2594,259.312,15.47,8.654,0.034,0.051
2595,259.43,15.47,8.658,0.034,0.051
2596,259.524,15.47,8.661,0.034,0.051
2597,259.61,15.48,8.664,0.034,0.051
2598,259.729,15.48,8.668,0.034,0.051
2599,259.824,15.48,8.671,0.034,0.051
2600,259.912,15.48,8.674,0.034,0.051
2601,260.029,15.48,8.678,0.034,0.051
2602,260.121,15.48,8.681,0.034,0.051
2603,260.21,15.48,8.684,0.034,0.051
2604,260.33,15.48,8.688,0.034,0.051
2605,260.421,15.48,8.691,0.034,0.051
2606,260.509,15.48,8.694,0.034,0.051
2607,260.632,15.48,8.698,0.034,0.051
2608,260.722,15.49,8.701,0.034,0.051
2609,260.81,15.49,8.704,0.034,0.051
2610,260.932,15.49,8.708,0.034,0.051
2611,261.022,15.49,8.711,0.034,0.051
2612,261.111,15.49,8.714,0.034,0.051
2613,261.23,15.49,8.718,0.034,0.051
2614,261.323,15.49,8.721,0.034,0.051
2615,261.409,15.49,8.724,0.034,0.051
2616,261.53,15.49,8.728,0.034,0.051
2617,261.623,15.49,8.731,0.034,0.051
2618,261.712,15.49,8.734,0.034,0.051
2619,261.822,15.5,8.737,0.034,0.051
2620,261.922,15.5,8.741,0.034,0.051
2621,262.011,15.5,8.744,0.034,0.051
2622,262.129,15.5,8.748,0.034,0.051
2623,262.222,15.5,8.751,0.034,0.051
2624,262.309,15.5,8.753,0.034,0.051
2625,262.431,15.5,8.758,0.034,0.051
2626,262.521,15.5,8.761,0.034,0.051
2627,262.61,15.5,8.764,0.034,0.051
2628,262.73,15.49,8.768,0.034,0.051
2629,262.823,15.48,8.771,0.034,0.051
2630,262.912,15.48,8.774,0.034,0.051
2631,263.029,15.48,8.778,0.034,0.051
2632,263.121,15.48,8.781,0.034,0.051
2633,263.209,15.48,8.784,0.034,0.051
2634,263.331,15.48,8.788,0.034,0.051
2635,263.423,15.48,8.791,0.034,0.052
2636,263.512,15.48,8.794,0.034,0.052
2637,263.632,15.48,8.798,0.034,0.052
2638,263.723,15.48,8.801,0.034,0.052
2639,263.81,15.48,8.804,0.034,0.052
2640,263.932,15.48,8.808,0.034,0.052
2641,264.023,15.48,8.811,0.034,0.052
2642,264.112,15.48,8.814,0.034,0.052
2643,264.232,15.48,8.818,0.034,0.052
2644,264.323,15.48,8.821,0.034,0.052
2645,264.409,15.48,8.824,0.034,0.052
2646,264.53,15.48,8.828,0.034,0.052
2647,264.624,15.48,8.831,0.034,0.052
2648,264.709,15.48,8.833,0.034,0.052
2649,264.832,15.48,8.838,0.034,0.052
2650,264.921,15.48,8.841,0.034,0.052
2651,265.01,15.48,8.844,0.034,0.052
2652,265.13,15.49,8.848,0.034,0.052
2653,265.221,15.49,8.851,0.034,0.052
2654,265.309,15.49,8.854,0.034,0.052
2655,265.432,15.49,8.858,0.034,0.052
2656,265.523,15.49,8.861,0.034,0.052
2657,265.612,15.49,8.864,0.034,0.052
2658,265.732,15.49,8.868,0.034,0.052
2659,265.822,15.49,8.871,0.034,0.052
2660,265.912,15.49,8.874,0.034,0.052
2661,266.03,15.5,8.878,0.034,0.052
2662,266.122,15.5,8.881,0.034,0.052
2663,266.211,15.5,8.884,0.034,0.052
2664,266.332,15.5,8.888,0.034,0.052
2665,266.421,15.5,8.891,0.034,0.052
2666,266.51,15.5,8.894,0.034,0.052
2667,266.63,15.5,8.898,0.034,0.052
2668,266.722,15.5,8.901,0.034,0.052
2669,266.812,15.5,8.904,0.034,0.052
2670,266.929,15.5,8.908,0.034,0.052
2671,267.022,15.5,8.911,0.034,0.052
2672,267.11,15.5,8.914,0.034,0.052
2673,267.229,15.5,8.918,0.034,0.052
2674,267.321,15.5,8.921,0.034,0.052
2675,267.41,15.5,8.924,0.034,0.052
2676,267.531,15.5,8.928,0.034,0.052
2677,267.621,15.5,8.931,0.034,0.052
2678,267.712,15.5,8.934,0.034,0.052
2679,267.832,15.5,8.938,0.034,0.052
2680,267.91,15.51,8.94,0.034,0.052
2681,268.012,15.51,8.944,0.034,0.052
2682,268.131,15.51,8.948,0.034,0.052
2683,268.221,15.51,8.95,0.034,0.052
2684,268.309,15.51,8.954,0.034,0.052
2685,268.431,15.51,8.958,0.034,0.052
2686,268.522,15.51,8.961,0.034,0.053
2687,268.61,15.51,8.964,0.034,0.053
2688,268.729,15.51,8.968,0.034,0.053
2689,268.823,15.51,8.971,0.034,0.053
2690,268.911,15.51,8.974,0.034,0.053
2691,269.032,15.51,8.978,0.034,0.053
2692,269.123,15.52,8.981,0.034,0.053
2693,269.211,15.52,8.984,0.034,0.053
2694,269.331,15.52,8.988,0.034,0.053
2695,269.422,15.52,8.991,0.034,0.053
2696,269.509,15.52,8.994,0.034,0.053
2697,269.629,15.52,8.998,0.034,0.053
2698,269.723,15.52,9.001,0.034,0.053
2699,269.81,15.53,9.004,0.035,0.053
2700,269.931,15.53,9.008,0.035,0.053
2701,270.023,15.53,9.011,0.035,0.053
2702,270.11,15.53,9.014,0.035,0.053
2703,270.229,15.53,9.018,0.035,0.053
2704,270.323,15.53,9.021,0.035,0.053
2705,270.409,15.53,9.024,0.035,0.053
2706,270.531,15.53,9.028,0.035,0.053
2707,270.621,15.53,9.031,0.035,0.053
2708,270.709,15.53,9.034,0.035,0.053
2709,270.829,15.53,9.038,0.035,0.053
2710,270.923,15.53,9.041,0.035,0.053
2711,271.01,15.53,9.044,0.035,0.053
2712,271.129,15.54,9.047,0.035,0.053
2713,271.223,15.54,9.051,0.035,0.053
2714,271.31,15.54,9.054,0.035,0.053
2715,271.431,15.54,9.058,0.035,0.053
2716,271.521,15.54,9.061,0.035,0.053
2717,271.609,15.54,9.064,0.035,0.053
2718,271.73,15.54,9.068,0.035,0.053
2719,271.821,15.54,9.071,0.035,0.053
2720,271.909,15.54,9.074,0.035,0.053
2721,272.017,15.55,9.077,0.035,0.053
2722,272.123,15.55,9.081,0.035,0.053
2723,272.209,15.55,9.084,0.035,0.053
2724,272.329,15.55,9.088,0.035,0.053
2725,272.421,15.55,9.091,0.035,0.053
2726,272.511,15.55,9.094,0.035,0.053
2727,272.632,15.55,9.098,0.035,0.053
2728,272.721,15.55,9.101,0.035,0.053
2729,272.809,15.55,9.104,0.035,0.053
2730,272.929,15.55,9.108,0.035,0.053
2731,273.022,15.55,9.111,0.035,0.053
2732,273.109,15.55,9.114,0.035,0.053
2733,273.231,15.55,9.118,0.035,0.053
2734,273.321,15.56,9.121,0.035,0.053
2735,273.409,15.56,9.124,0.035,0.053
2736,273.529,15.56,9.127,0.035,0.053
2737,273.623,15.56,9.131,0.035,0.054
2738,273.711,15.56,9.134,0.035,0.054
2739,273.831,15.56,9.138,0.035,0.054
2740,273.921,15.55,9.141,0.035,0.054
2741,274.012,15.55,9.144,0.035,0.054
2742,274.129,15.55,9.148,0.035,0.054
2743,274.221,15.55,9.151,0.035,0.054
2744,274.309,15.55,9.154,0.035,0.054
2745,274.431,15.55,9.158,0.035,0.054
2746,274.522,15.55,9.161,0.035,0.054
2747,274.611,15.55,9.164,0.035,0.054
2748,274.731,15.55,9.168,0.035,0.054
2749,274.821,15.55,9.171,0.035,0.054
2750,274.912,15.55,9.174,0.035,0.054
2751,275.031,15.55,9.178,0.035,0.054
2752,275.123,15.56,9.181,0.035,0.054
2753,275.209,15.56,9.184,0.035,0.054
2754,275.333,15.56,9.188,0.035,0.054
2755,275.423,15.56,9.191,0.035,0.054
2756,275.509,15.56,9.193,0.035,0.054
2757,275.629,15.56,9.198,0.035,0.054
2758,275.721,15.56,9.201,0.035,0.054
2759,275.81,15.57,9.204,0.035,0.054
2760,275.929,15.57,9.208,0.035,0.054
2761,276.023,15.57,9.211,0.035,0.054
2762,276.109,15.57,9.214,0.035,0.054
2763,276.229,15.57,9.218,0.035,0.054
2764,276.321,15.57,9.221,0.035,0.054
2765,276.411,15.57,9.224,0.035,0.054
2766,276.529,15.57,9.228,0.035,0.054
2767,276.621,15.58,9.231,0.035,0.054
2768,276.709,15.58,9.234,0.035,0.054
2769,276.83,15.58,9.238,0.035,0.054
2770,276.923,15.58,9.241,0.035,0.054
2771,277.009,15.58,9.244,0.035,0.054
2772,277.13,15.58,9.248,0.035,0.054
2773,277.223,15.58,9.251,0.035,0.054
2774,277.309,15.58,9.254,0.035,0.054
2775,277.431,15.59,9.258,0.035,0.054
2776,277.522,15.59,9.261,0.035,0.054
2777,277.611,15.59,9.264,0.035,0.054
2778,277.731,15.59,9.268,0.035,0.054
2779,277.821,15.59,9.271,0.035,0.054
2780,277.909,15.59,9.274,0.035,0.054
2781,278.033,15.59,9.278,0.035,0.054
2782,278.121,15.6,9.281,0.035,0.054
2783,278.211,15.6,9.284,0.035,0.054
2784,278.332,15.6,9.288,0.035,0.054
2785,278.423,15.6,9.291,0.035,0.054
2786,278.513,15.6,9.294,0.035,0.054
2787,278.629,15.6,9.298,0.035,0.054
2788,278.721,15.6,9.301,0.035,0.054
2789,278.813,15.6,9.304,0.035,0.055
2790,278.925,15.61,9.307,0.035,0.055
2791,279.021,15.61,9.311,0.035,0.055
2792,279.109,15.61,9.314,0.035,0.055
2793,279.229,15.61,9.318,0.035,0.055
2794,279.323,15.61,9.321,0.035,0.055
2795,279.412,15.61,9.324,0.035,0.055
2796,279.535,15.61,9.328,0.035,0.055
2797,279.623,15.61,9.331,0.035,0.055
2798,279.708,15.61,9.333,0.035,0.055
2799,279.833,15.61,9.338,0.035,0.055
2800,279.923,15.61,9.341,0.035,0.055
2801,280.009,15.61,9.344,0.035,0.055
2802,280.129,15.61,9.348,0.035,0.055
2803,280.221,15.61,9.351,0.035,0.055
2804,280.315,15.61,9.354,0.035,0.055
2805,280.429,15.61,9.358,0.035,0.055
2806,280.523,15.61,9.361,0.035,0.055
2807,280.613,15.62,9.364,0.035,0.055
2808,280.729,15.62,9.368,0.035,0.055
2809,280.823,15.62,9.371,0.035,0.055
2810,280.909,15.62,9.374,0.035,0.055
2811,281.036,15.62,9.378,0.035,0.055
2812,281.123,15.62,9.381,0.035,0.055
2813,281.209,15.62,9.384,0.035,0.055
2814,281.333,15.62,9.388,0.035,0.055
2815,281.423,15.62,9.391,0.035,0.055
2816,281.513,15.62,9.394,0.035,0.055
2817,281.631,15.62,9.398,0.035,0.055
2818,281.721,15.62,9.401,0.035,0.055
2819,281.811,15.62,9.404,0.035,0.055
2820,281.929,15.63,9.408,0.035,0.055
2821,282.021,15.63,9.411,0.035,0.055
2822,282.115,15.63,9.414,0.035,0.055
2823,282.228,15.63,9.417,0.035,0.055
2824,282.321,15.63,9.421,0.035,0.055
2825,282.409,15.63,9.423,0.035,0.055
2826,282.532,15.63,9.428,0.035,0.055
2827,282.623,15.63,9.431,0.035,0.055
2828,282.709,15.63,9.434,0.035,0.055
2829,282.836,15.63,9.438,0.035,0.055
2830,282.923,15.63,9.441,0.035,0.055
2831,283.013,15.63,9.444,0.035,0.055
2832,283.133,15.63,9.448,0.035,0.055
2833,283.223,15.63,9.451,0.035,0.055
2834,283.313,15.63,9.454,0.035,0.055
2835,283.429,15.63,9.458,0.035,0.055
2836,283.523,15.63,9.461,0.035,0.055
2837,283.613,15.63,9.464,0.035,0.055
2838,283.733,15.63,9.468,0.035,0.055
2839,283.821,15.63,9.471,0.035,0.055
2840,283.912,15.63,9.474,0.035,0.056
2841,284.032,15.63,9.478,0.035,0.056
2842,284.121,15.63,9.481,0.035,0.056
2843,284.213,15.63,9.484,0.035,0.056
2844,284.333,15.63,9.488,0.035,0.056
2845,284.423,15.63,9.491,0.035,0.056
2846,284.512,15.63,9.493,0.035,0.056
2847,284.636,15.63,9.498,0.035,0.056
2848,284.721,15.63,9.501,0.035,0.056
2849,284.816,15.63,9.504,0.035,0.056
2850,284.935,15.63,9.508,0.035,0.056
2851,285.021,15.63,9.511,0.035,0.056
2852,285.113,15.64,9.514,0.035,0.056
2853,285.233,15.64,9.518,0.035,0.056
2854,285.323,15.64,9.521,0.035,0.056
2855,285.412,15.64,9.524,0.035,0.056
2856,285.532,15.64,9.527,0.035,0.056
2857,285.62,15.64,9.531,0.035,0.056
2858,285.711,15.64,9.534,0.035,0.056
2859,285.835,15.64,9.538,0.035,0.056
2860,285.921,15.65,9.541,0.035,0.056
2861,286.013,15.65,9.544,0.035,0.056
2862,286.129,15.65,9.548,0.035,0.056
2863,286.223,15.65,9.551,0.035,0.056
2864,286.312,15.65,9.554,0.035,0.056
2865,286.433,15.65,9.558,0.035,0.056
2866,286.521,15.65,9.561,0.035,0.056
2867,286.613,15.65,9.564,0.035,0.056
2868,286.735,15.65,9.568,0.035,0.056
2869,286.821,15.66,9.571,0.035,0.056
2870,286.915,15.66,9.574,0.035,0.056
2871,287.032,15.66,9.578,0.035,0.056
2872,287.12,15.66,9.581,0.035,0.056
2873,287.213,15.66,9.584,0.035,0.056
2874,287.333,15.66,9.587,0.035,0.056
2875,287.421,15.66,9.591,0.035,0.056
2876,287.512,15.66,9.594,0.035,0.056
2877,287.633,15.66,9.598,0.035,0.056
2878,287.723,15.66,9.601,0.035,0.056
2879,287.813,15.66,9.604,0.035,0.056
2880,287.933,15.66,9.608,0.035,0.056
2881,288.015,15.67,9.61,0.035,0.056
2882,288.115,15.67,9.614,0.035,0.056
2883,288.232,15.67,9.618,0.035,0.056
2884,288.323,15.67,9.621,0.035,0.056
2885,288.413,15.67,9.623,0.035,0.056
2886,288.533,15.67,9.628,0.035,0.056
2887,288.622,15.67,9.631,0.035,0.056
2888,288.713,15.67,9.634,0.035,0.056
2889,288.833,15.67,9.637,0.035,0.056
2890,288.921,15.67,9.641,0.035,0.056
2891,289.012,15.67,9.644,0.035,0.057
2892,289.133,15.67,9.648,0.035,0.057
2893,289.221,15.67,9.651,0.035,0.057
2894,289.315,15.67,9.654,0.035,0.057
2895,289.433,15.67,9.658,0.035,0.057
2896,289.521,15.68,9.661,0.035,0.057
2897,289.615,15.68,9.664,0.035,0.057
2898,289.732,15.68,9.668,0.035,0.057
2899,289.821,15.68,9.671,0.035,0.057
2900,289.915,15.68,9.674,0.035,0.057
2901,290.035,15.68,9.678,0.035,0.057
2902,290.123,15.68,9.681,0.035,0.057
2903,290.212,15.68,9.683,0.035,0.057
